Name,Review,Date,Star Rating,restaurant
Luca M.,I gave  [Upgrade to see in full],8/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Thai N.,I just  [Upgrade to see in full],1/1/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Travis  [Upgrade to see in full],Probabl [Upgrade to see in full],3/9/200 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jennife [Upgrade to see in full],Dont le [Upgrade to see in full],1/3/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Susan D [Upgrade to see in full],Went he [Upgrade to see in full],5/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
John S.,After a [Upgrade to see in full],1/20/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Brittan [Upgrade to see in full],The foo [Upgrade to see in full],11/24/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
OD N.,I went  [Upgrade to see in full],5/2/200 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Irene S [Upgrade to see in full],There i [Upgrade to see in full],6/10/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
douglas [Upgrade to see in full],Harlem  [Upgrade to see in full],9/9/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jaime D [Upgrade to see in full],I went  [Upgrade to see in full],2/23/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
J D.,Went th [Upgrade to see in full],8/18/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Dominiq [Upgrade to see in full],I hadn' [Upgrade to see in full],1/27/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Christo [Upgrade to see in full],Best co [Upgrade to see in full],8/9/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Nahema  [Upgrade to see in full],Okay... [Upgrade to see in full],10/22/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Dan F.,Definit [Upgrade to see in full],3/5/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jay M.,Ordered [Upgrade to see in full],10/19/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Marilyn [Upgrade to see in full],Cheap a [Upgrade to see in full],12/19/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ashley  [Upgrade to see in full],Never g [Upgrade to see in full],5/3/201 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Peter A [Upgrade to see in full],Terrifi [Upgrade to see in full],12/31/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Colin R [Upgrade to see in full],I heard [Upgrade to see in full],3/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Hannah  [Upgrade to see in full],My firs [Upgrade to see in full],4/14/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
EmDee D [Upgrade to see in full],"Indeed, [Upgrade to see in full]",8/15/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Rosemar [Upgrade to see in full],Yummy y [Upgrade to see in full],3/3/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Charlot [Upgrade to see in full],Overpri [Upgrade to see in full],9/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kendra  [Upgrade to see in full],Parking [Upgrade to see in full],6/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
maggie  [Upgrade to see in full],I went  [Upgrade to see in full],9/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
John S.,"Okay, i [Upgrade to see in full]",12/5/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Najaah  [Upgrade to see in full],This re [Upgrade to see in full],8/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
La Viaj [Upgrade to see in full],I have  [Upgrade to see in full],1/9/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Brenda  [Upgrade to see in full],The foo [Upgrade to see in full],2/10/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Hope N.,Just th [Upgrade to see in full],11/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
April G [Upgrade to see in full],I see t [Upgrade to see in full],3/16/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Travel  [Upgrade to see in full],Soooooo [Upgrade to see in full],2/13/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Darren  [Upgrade to see in full],I've be [Upgrade to see in full],7/22/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
kay b.,what do [Upgrade to see in full],10/15/2 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Falayn  [Upgrade to see in full],So this [Upgrade to see in full],2/16/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lisa C.,This pl [Upgrade to see in full],11/10/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Stef-An [Upgrade to see in full],not a g [Upgrade to see in full],5/8/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Dave L.,If you  [Upgrade to see in full],9/22/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lawrenc [Upgrade to see in full],I went  [Upgrade to see in full],2/10/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Lama B.,After a [Upgrade to see in full],8/28/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Janie W [Upgrade to see in full],"Corn, c [Upgrade to see in full]",2/26/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Anonymo [Upgrade to see in full],I think [Upgrade to see in full],7/6/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Annie H [Upgrade to see in full],Delicio [Upgrade to see in full],6/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
MichLee [Upgrade to see in full],Go on a [Upgrade to see in full],10/8/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
R E.,I was v [Upgrade to see in full],5/2/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Rdra D.,This re [Upgrade to see in full],5/26/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Maison  [Upgrade to see in full],Visited [Upgrade to see in full],2/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Randy B [Upgrade to see in full],I was i [Upgrade to see in full],1/24/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Naima C [Upgrade to see in full],Syvia's [Upgrade to see in full],2/24/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ryan P.,The foo [Upgrade to see in full],10/16/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kathy M [Upgrade to see in full],I am si [Upgrade to see in full],3/21/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
B ..,"Harlem, [Upgrade to see in full]",2/6/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Susan M [Upgrade to see in full],Went he [Upgrade to see in full],3/27/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michell [Upgrade to see in full],Visited [Upgrade to see in full],3/15/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
L F.,We ate  [Upgrade to see in full],8/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Wade L.,Visited [Upgrade to see in full],8/4/201 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Terrenc [Upgrade to see in full],Great c [Upgrade to see in full],4/8/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Pug P.,waffles [Upgrade to see in full],12/5/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
James M [Upgrade to see in full],My p's  [Upgrade to see in full],11/5/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Scott G [Upgrade to see in full],Coming  [Upgrade to see in full],7/13/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Nichola [Upgrade to see in full],Wow. Th [Upgrade to see in full],3/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
L P.,BBQ Rib [Upgrade to see in full],8/21/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Melinda [Upgrade to see in full],Went to [Upgrade to see in full],1/15/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Scott J [Upgrade to see in full],I was r [Upgrade to see in full],10/21/2 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Carolin [Upgrade to see in full],Born an [Upgrade to see in full],9/6/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Rachel  [Upgrade to see in full],My boyf [Upgrade to see in full],4/21/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Erica K [Upgrade to see in full],We went [Upgrade to see in full],11/11/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Miss A.,the onl [Upgrade to see in full],3/24/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Radford [Upgrade to see in full],While I [Upgrade to see in full],10/21/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Aziza H [Upgrade to see in full],When I  [Upgrade to see in full],2/5/200 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Joyce C [Upgrade to see in full],I've al [Upgrade to see in full],3/1/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Celia W [Upgrade to see in full],It's al [Upgrade to see in full],7/23/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Mark D.,Just he [Upgrade to see in full],7/22/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
lin h.,Food is [Upgrade to see in full],7/24/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Dan H.,This wa [Upgrade to see in full],9/23/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Amy Z.,I sorta [Upgrade to see in full],1/5/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ready T [Upgrade to see in full],The ser [Upgrade to see in full],6/25/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Olivia  [Upgrade to see in full],Been to [Upgrade to see in full],9/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Bruce B [Upgrade to see in full],I have  [Upgrade to see in full],1/2/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Tamara  [Upgrade to see in full],Delicio [Upgrade to see in full],9/1/200 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Ms J.,wack.i' [Upgrade to see in full],1/27/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jean H.,here's  [Upgrade to see in full],5/21/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Kyle T.,Decent  [Upgrade to see in full],12/5/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Navid T [Upgrade to see in full],"ok, the [Upgrade to see in full]",11/11/2 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Luis M.,I haven [Upgrade to see in full],11/9/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
mal s.,I give  [Upgrade to see in full],9/8/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Stan J.,"OK, so  [Upgrade to see in full]",4/2/201 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Raven M [Upgrade to see in full],Mhmm we [Upgrade to see in full],4/3/200 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Meghan  [Upgrade to see in full],You hav [Upgrade to see in full],10/8/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Alana G [Upgrade to see in full],I have  [Upgrade to see in full],6/13/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Chani B [Upgrade to see in full],If I ha [Upgrade to see in full],3/21/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michael [Upgrade to see in full],so i wa [Upgrade to see in full],7/7/200 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Gayle W [Upgrade to see in full],While i [Upgrade to see in full],5/27/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Terri L [Upgrade to see in full],My gran [Upgrade to see in full],1/28/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jin K.,fried c [Upgrade to see in full],4/3/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Junkfoo [Upgrade to see in full],3.5 sta [Upgrade to see in full],5/11/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
peter C [Upgrade to see in full],Chicken [Upgrade to see in full],11/21/2 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Michael [Upgrade to see in full],starter [Upgrade to see in full],4/15/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Cee L.,Sylvia' [Upgrade to see in full],8/11/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Daniel  [Upgrade to see in full],Yeah th [Upgrade to see in full],4/9/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
S S.,oh my g [Upgrade to see in full],8/25/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jason Y [Upgrade to see in full],OK I ad [Upgrade to see in full],6/14/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jon C.,I must  [Upgrade to see in full],6/20/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Leo K.,If you  [Upgrade to see in full],2/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
kahee y [Upgrade to see in full],i dont  [Upgrade to see in full],4/5/201 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Proteus [Upgrade to see in full],We made [Upgrade to see in full],5/16/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
jay b.,I was i [Upgrade to see in full],5/7/200 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Thelma  [Upgrade to see in full],Had bre [Upgrade to see in full],3/4/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Amanda  [Upgrade to see in full],came wi [Upgrade to see in full],3/8/200 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
J S.,Bad bad [Upgrade to see in full],4/18/20 [Upgrade to see in full],1.0 sta [Upgrade to see in full],Sylvia's Restaurant
Julio M [Upgrade to see in full],Went th [Upgrade to see in full],9/20/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
Valerie [Upgrade to see in full],Fried c [Upgrade to see in full],1/14/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
G M.,Staff w [Upgrade to see in full],9/9/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Bat M.,Perfect [Upgrade to see in full],1/24/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
J F.,My frie [Upgrade to see in full],11/4/20 [Upgrade to see in full],4.0 sta [Upgrade to see in full],Sylvia's Restaurant
robert  [Upgrade to see in full],Freakin [Upgrade to see in full],1/4/200 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jenny A [Upgrade to see in full],Went he [Upgrade to see in full],2/20/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
starie  [Upgrade to see in full],i must  [Upgrade to see in full],9/11/20 [Upgrade to see in full],5.0 sta [Upgrade to see in full],Sylvia's Restaurant
Jennife [Upgrade to see in full],Food wa [Upgrade to see in full],8/10/20 [Upgrade to see in full],3.0 sta [Upgrade to see in full],Sylvia's Restaurant
Mitch K [Upgrade to see in full],It was  [Upgrade to see in full],3/4/201 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
Henry H [Upgrade to see in full],Between [Upgrade to see in full],5/23/20 [Upgrade to see in full],2.0 sta [Upgrade to see in full],Sylvia's Restaurant
